"zone","state","lga","sector","ea","cluster_id","event_cd","c6q1","c6q1_os_1","c6q1_os_2","c6q2__2016","c6q2__2017","c6q2__2018","c6q2__2019","c6q3"
3,33,3305,2,846,"3305-846",16,2,,,,,,,
3,33,3305,2,846,"3305-846",17,2,,,,,,,
3,33,3305,2,846,"3305-846",18,2,,,,,,,
3,33,3305,2,846,"3305-846",19,2,,,,,,,
3,33,3313,2,930,"3313-930",1,2,,,,,,,
3,33,3313,2,930,"3313-930",2,1,,,0,0,1,0,75
3,33,3313,2,930,"3313-930",3,1,,,0,1,0,0,75
3,33,3313,2,930,"3313-930",4,2,,,,,,,
3,33,3313,2,930,"3313-930",5,2,,,,,,,
3,33,3313,2,930,"3313-930",6,1,,,0,1,1,0,100
3,33,3313,2,930,"3313-930",7,2,,,,,,,
3,33,3313,2,930,"3313-930",8,2,,,,,,,
3,33,3313,2,930,"3313-930",10,2,,,,,,,
3,33,3313,2,930,"3313-930",11,2,,,,,,,
3,33,3313,2,930,"3313-930",12,2,,,,,,,
3,33,3313,2,930,"3313-930",13,2,,,,,,,
3,33,3313,2,930,"3313-930",14,2,,,,,,,
3,33,3313,2,930,"3313-930",15,2,,,,,,,
3,33,3313,2,930,"3313-930",16,2,,,,,,,
3,33,3313,2,930,"3313-930",17,2,,,,,,,
3,33,3313,2,930,"3313-930",18,2,,,,,,,
3,33,3313,2,930,"3313-930",19,2,,,,,,,
3,33,3318,2,1498,"3318-1498",1,2,,,,,,,
3,33,3318,2,1498,"3318-1498",2,1,,,0,0,1,0,25
3,33,3318,2,1498,"3318-1498",3,2,,,,,,,
3,33,3318,2,1498,"3318-1498",4,2,,,,,,,
3,33,3318,2,1498,"3318-1498",5,2,,,,,,,
3,33,3318,2,1498,"3318-1498",6,2,,,,,,,
3,33,3318,2,1498,"3318-1498",7,2,,,,,,,
3,33,3318,2,1498,"3318-1498",8,2,,,,,,,
3,33,3318,2,1498,"3318-1498",10,2,,,,,,,
3,33,3318,2,1498,"3318-1498",11,2,,,,,,,
3,33,3318,2,1498,"3318-1498",12,2,,,,,,,
3,33,3318,2,1498,"3318-1498",13,2,,,,,,,
3,33,3318,2,1498,"3318-1498",14,2,,,,,,,
3,33,3318,2,1498,"3318-1498",15,2,,,,,,,
3,33,3318,2,1498,"3318-1498",16,2,,,,,,,
3,33,3318,2,1498,"3318-1498",17,2,,,,,,,
3,33,3318,2,1498,"3318-1498",18,2,,,,,,,
3,33,3318,2,1498,"3318-1498",19,2,,,,,,,
3,33,3321,2,118,"3321-118",1,2,,,,,,,
3,33,3321,2,118,"3321-118",2,2,,,,,,,
3,33,3321,2,118,"3321-118",3,1,,,0,0,1,0,75
3,33,3321,2,118,"3321-118",4,2,,,,,,,
3,33,3321,2,118,"3321-118",5,2,,,,,,,
3,33,3321,2,118,"3321-118",6,1,,,0,0,1,0,75
3,33,3321,2,118,"3321-118",7,2,,,,,,,
3,33,3321,2,118,"3321-118",8,2,,,,,,,
3,33,3321,2,118,"3321-118",10,2,,,,,,,
3,33,3321,2,118,"3321-118",11,2,,,,,,,
3,33,3321,2,118,"3321-118",12,1,,,0,1,1,0,75
3,33,3321,2,118,"3321-118",13,2,,,,,,,
3,33,3321,2,118,"3321-118",14,2,,,,,,,
3,33,3321,2,118,"3321-118",15,2,,,,,,,
3,33,3321,2,118,"3321-118",16,2,,,,,,,
3,33,3321,2,118,"3321-118",17,2,,,,,,,
3,33,3321,2,118,"3321-118",18,2,,,,,,,
3,33,3321,2,118,"3321-118",19,2,,,,,,,
3,33,3323,2,92,"3323-92",1,2,,,,,,,
3,33,3323,2,92,"3323-92",2,1,,,0,0,1,0,25
3,33,3323,2,92,"3323-92",3,1,,,0,0,1,0,25
3,33,3323,2,92,"3323-92",4,1,,,0,0,1,0,25
3,33,3323,2,92,"3323-92",5,1,,,0,0,1,0,25
3,33,3323,2,92,"3323-92",6,2,,,,,,,
3,33,3323,2,92,"3323-92",7,2,,,,,,,
3,33,3323,2,92,"3323-92",8,2,,,,,,,
3,33,3323,2,92,"3323-92",10,2,,,,,,,
3,33,3323,2,92,"3323-92",11,2,,,,,,,
3,33,3323,2,92,"3323-92",12,2,,,,,,,
3,33,3323,2,92,"3323-92",13,2,,,,,,,
3,33,3323,2,92,"3323-92",14,2,,,,,,,
3,33,3323,2,92,"3323-92",15,2,,,,,,,
3,33,3323,2,92,"3323-92",16,2,,,,,,,
3,33,3323,2,92,"3323-92",17,2,,,,,,,
3,33,3323,2,92,"3323-92",18,2,,,,,,,
3,33,3323,2,92,"3323-92",19,2,,,,,,,
2,34,3401,2,370,"3401-370",1,1,,,0,1,0,0,75
2,34,3401,2,370,"3401-370",2,2,,,,,,,
2,34,3401,2,370,"3401-370",3,2,,,,,,,
2,34,3401,2,370,"3401-370",4,2,,,,,,,
2,34,3401,2,370,"3401-370",5,2,,,,,,,
2,34,3401,2,370,"3401-370",6,1,,,0,1,0,0,100
2,34,3401,2,370,"3401-370",7,2,,,,,,,
2,34,3401,2,370,"3401-370",8,2,,,,,,,
2,34,3401,2,370,"3401-370",10,2,,,,,,,
2,34,3401,2,370,"3401-370",11,1,,,0,0,1,0,100
2,34,3401,2,370,"3401-370",12,2,,,,,,,
2,34,3401,2,370,"3401-370",13,2,,,,,,,
2,34,3401,2,370,"3401-370",14,2,,,,,,,
2,34,3401,2,370,"3401-370",15,2,,,,,,,
2,34,3401,2,370,"3401-370",16,2,,,,,,,
2,34,3401,2,370,"3401-370",17,2,,,,,,,
2,34,3401,2,370,"3401-370",18,2,,,,,,,
2,34,3401,2,370,"3401-370",19,2,,,,,,,
2,34,3402,2,72,"3402-72",1,1,,,0,1,0,0,100
2,34,3402,2,72,"3402-72",2,1,,,0,0,1,0,50
2,34,3402,2,72,"3402-72",3,1,,,1,1,1,0,100
2,34,3402,2,72,"3402-72",4,1,,,0,0,1,0,75
2,34,3402,2,72,"3402-72",5,1,,,0,0,1,0,50
2,34,3402,2,72,"3402-72",6,2,,,,,,,
2,34,3402,2,72,"3402-72",7,2,,,,,,,
2,34,3402,2,72,"3402-72",8,2,,,,,,,
2,34,3402,2,72,"3402-72",10,2,,,,,,,
2,34,3402,2,72,"3402-72",11,1,,,1,1,1,1,100
2,34,3402,2,72,"3402-72",12,2,,,,,,,
2,34,3402,2,72,"3402-72",13,2,,,,,,,
2,34,3402,2,72,"3402-72",14,2,,,,,,,
2,34,3402,2,72,"3402-72",15,2,,,,,,,
2,34,3402,2,72,"3402-72",16,2,,,,,,,
2,34,3402,2,72,"3402-72",17,2,,,,,,,
2,34,3402,2,72,"3402-72",18,2,,,,,,,
2,34,3402,2,72,"3402-72",19,2,,,,,,,
2,34,3402,2,768,"3402-768",1,1,,,1,1,0,0,100
2,34,3402,2,768,"3402-768",2,1,,,0,0,1,0,100
2,34,3402,2,768,"3402-768",3,1,,,0,0,1,0,75
2,34,3402,2,768,"3402-768",4,1,,,0,1,1,0,75
2,34,3402,2,768,"3402-768",5,2,,,,,,,
2,34,3402,2,768,"3402-768",6,1,,,1,0,0,0,100
2,34,3402,2,768,"3402-768",7,2,,,,,,,
2,34,3402,2,768,"3402-768",8,2,,,,,,,
2,34,3402,2,768,"3402-768",10,2,,,,,,,
2,34,3402,2,768,"3402-768",11,1,,,0,0,1,0,75
2,34,3402,2,768,"3402-768",12,2,,,,,,,
2,34,3402,2,768,"3402-768",13,2,,,,,,,
2,34,3402,2,768,"3402-768",14,2,,,,,,,
2,34,3402,2,768,"3402-768",15,2,,,,,,,
2,34,3402,2,768,"3402-768",16,2,,,,,,,
2,34,3402,2,768,"3402-768",17,2,,,,,,,
2,34,3402,2,768,"3402-768",18,2,,,,,,,
2,34,3402,2,768,"3402-768",19,2,,,,,,,
2,34,3405,2,456,"3405-456",1,1,,,0,1,0,0,25
2,34,3405,2,456,"3405-456",2,1,,,1,0,0,0,100
2,34,3405,2,456,"3405-456",3,1,,,0,0,1,0,75
2,34,3405,2,456,"3405-456",4,1,,,0,1,1,0,10
2,34,3405,2,456,"3405-456",5,2,,,,,,,
2,34,3405,2,456,"3405-456",6,1,,,0,1,0,0,100
2,34,3405,2,456,"3405-456",7,2,,,,,,,
2,34,3405,2,456,"3405-456",8,2,,,,,,,
2,34,3405,2,456,"3405-456",10,2,,,,,,,
2,34,3405,2,456,"3405-456",11,2,,,,,,,
2,34,3405,2,456,"3405-456",12,2,,,,,,,
2,34,3405,2,456,"3405-456",13,2,,,,,,,
2,34,3405,2,456,"3405-456",14,2,,,,,,,
2,34,3405,2,456,"3405-456",15,2,,,,,,,
2,34,3405,2,456,"3405-456",16,2,,,,,,,
2,34,3405,2,456,"3405-456",17,2,,,,,,,
2,34,3405,2,456,"3405-456",18,2,,,,,,,
2,34,3405,2,456,"3405-456",19,2,,,,,,,
2,34,3406,2,728,"3406-728",1,1,"RELIGION CLASH",,0,1,0,0,50
2,34,3406,2,728,"3406-728",2,1,"RELIGION CLASH",,0,1,0,0,100
2,34,3406,2,728,"3406-728",3,1,"RELIGION CLASH",,1,0,0,0,100
2,34,3406,2,728,"3406-728",4,1,"RELIGION CLASH",,1,0,0,0,50
2,34,3406,2,728,"3406-728",5,1,"RELIGION CLASH",,1,0,0,0,50
2,34,3406,2,728,"3406-728",6,1,"RELIGION CLASH",,0,1,0,0,100
2,34,3406,2,728,"3406-728",7,1,"RELIGION CLASH",,0,1,0,0,25
2,34,3406,2,728,"3406-728",8,2,"RELIGION CLASH",,,,,,
2,34,3406,2,728,"3406-728",10,1,"RELIGION CLASH",,1,0,0,0,100
2,34,3406,2,728,"3406-728",11,1,"RELIGION CLASH",,1,0,0,0,100
2,34,3406,2,728,"3406-728",12,1,"RELIGION CLASH",,0,1,0,0,10
2,34,3406,2,728,"3406-728",13,1,"RELIGION CLASH",,1,0,0,0,100
2,34,3406,2,728,"3406-728",14,1,"RELIGION CLASH",,0,0,1,0,100
2,34,3406,2,728,"3406-728",15,1,"RELIGION CLASH",,1,0,0,0,75
2,34,3406,2,728,"3406-728",16,2,"RELIGION CLASH",,,,,,
2,34,3406,2,728,"3406-728",17,1,"RELIGION CLASH",,1,0,0,0,100
2,34,3406,2,728,"3406-728",18,2,"RELIGION CLASH",,,,,,
2,34,3406,2,728,"3406-728",19,2,"RELIGION CLASH",,,,,,
2,34,3407,1,64,"3407-64",1,1,,,1,1,0,0,100
2,34,3407,1,64,"3407-64",2,1,,,0,0,1,0,100
2,34,3407,1,64,"3407-64",3,1,,,0,1,1,0,50
2,34,3407,1,64,"3407-64",4,1,,,0,1,0,0,75
2,34,3407,1,64,"3407-64",5,1,,,1,0,1,0,75
2,34,3407,1,64,"3407-64",6,1,,,0,0,1,0,100
2,34,3407,1,64,"3407-64",7,2,,,,,,,
2,34,3407,1,64,"3407-64",8,2,,,,,,,
2,34,3407,1,64,"3407-64",10,2,,,,,,,
2,34,3407,1,64,"3407-64",11,2,,,,,,,
2,34,3407,1,64,"3407-64",12,2,,,,,,,
2,34,3407,1,64,"3407-64",13,2,,,,,,,
2,34,3407,1,64,"3407-64",14,2,,,,,,,
2,34,3407,1,64,"3407-64",15,2,,,,,,,
2,34,3407,1,64,"3407-64",16,2,,,,,,,
2,34,3407,1,64,"3407-64",17,2,,,,,,,
2,34,3407,1,64,"3407-64",18,2,,,,,,,
2,34,3407,1,64,"3407-64",19,2,,,,,,,
2,34,3408,2,870,"3408-870",1,1,,,0,1,0,0,75
2,34,3408,2,870,"3408-870",2,1,,,0,0,1,0,100
2,34,3408,2,870,"3408-870",3,1,,,1,0,0,0,100
2,34,3408,2,870,"3408-870",4,1,,,0,1,0,0,75
2,34,3408,2,870,"3408-870",5,2,,,,,,,
2,34,3408,2,870,"3408-870",6,1,,,0,1,1,0,100
2,34,3408,2,870,"3408-870",7,1,,,1,0,0,0,10
2,34,3408,2,870,"3408-870",8,1,,,0,0,1,0,75
2,34,3408,2,870,"3408-870",10,2,,,,,,,
2,34,3408,2,870,"3408-870",11,2,,,,,,,
2,34,3408,2,870,"3408-870",12,2,,,,,,,
2,34,3408,2,870,"3408-870",13,1,,,0,0,1,0,75
2,34,3408,2,870,"3408-870",14,2,,,,,,,
2,34,3408,2,870,"3408-870",15,2,,,,,,,
2,34,3408,2,870,"3408-870",16,2,,,,,,,
2,34,3408,2,870,"3408-870",17,2,,,,,,,
2,34,3408,2,870,"3408-870",18,2,,,,,,,
2,34,3408,2,870,"3408-870",19,2,,,,,,,
2,34,3409,2,500,"3409-500",1,1,,,1,1,0,0,100
2,34,3409,2,500,"3409-500",2,2,,,,,,,
2,34,3409,2,500,"3409-500",3,1,,,0,1,1,0,100
2,34,3409,2,500,"3409-500",4,1,,,0,1,0,0,75
2,34,3409,2,500,"3409-500",5,1,,,0,0,1,0,25
2,34,3409,2,500,"3409-500",6,1,,,0,1,1,0,100
2,34,3409,2,500,"3409-500",7,2,,,,,,,
2,34,3409,2,500,"3409-500",8,2,,,,,,,
2,34,3409,2,500,"3409-500",10,2,,,,,,,
2,34,3409,2,500,"3409-500",11,2,,,,,,,
2,34,3409,2,500,"3409-500",12,2,,,,,,,
2,34,3409,2,500,"3409-500",13,2,,,,,,,
2,34,3409,2,500,"3409-500",14,2,,,,,,,
2,34,3409,2,500,"3409-500",15,2,,,,,,,
2,34,3409,2,500,"3409-500",16,2,,,,,,,
2,34,3409,2,500,"3409-500",17,2,,,,,,,
2,34,3409,2,500,"3409-500",18,2,,,,,,,
2,34,3409,2,500,"3409-500",19,2,,,,,,,
2,34,3411,2,1034,"3411-1034",1,2,,,,,,,
2,34,3411,2,1034,"3411-1034",2,2,,,,,,,
2,34,3411,2,1034,"3411-1034",3,2,,,,,,,
2,34,3411,2,1034,"3411-1034",4,1,,,0,0,1,0,75
2,34,3411,2,1034,"3411-1034",5,1,,,0,1,0,0,25
2,34,3411,2,1034,"3411-1034",6,1,,,0,1,1,1,100
2,34,3411,2,1034,"3411-1034",7,2,,,,,,,
2,34,3411,2,1034,"3411-1034",8,2,,,,,,,
2,34,3411,2,1034,"3411-1034",10,2,,,,,,,
2,34,3411,2,1034,"3411-1034",11,2,,,,,,,
2,34,3411,2,1034,"3411-1034",12,2,,,,,,,
2,34,3411,2,1034,"3411-1034",13,2,,,,,,,
2,34,3411,2,1034,"3411-1034",14,2,,,,,,,
2,34,3411,2,1034,"3411-1034",15,2,,,,,,,
2,34,3411,2,1034,"3411-1034",16,2,,,,,,,
2,34,3411,2,1034,"3411-1034",17,2,,,,,,,
2,34,3411,2,1034,"3411-1034",18,2,,,,,,,
2,34,3411,2,1034,"3411-1034",19,2,,,,,,,
2,34,3412,2,156,"3412-156",1,1,"Ethinic Clash","Over headtank water",0,1,0,0,100
2,34,3412,2,156,"3412-156",2,1,"Ethinic Clash","Over headtank water",0,0,1,0,50
2,34,3412,2,156,"3412-156",3,1,"Ethinic Clash","Over headtank water",0,0,1,0,75
2,34,3412,2,156,"3412-156",4,1,"Ethinic Clash","Over headtank water",1,0,0,0,50
2,34,3412,2,156,"3412-156",5,1,"Ethinic Clash","Over headtank water",1,0,0,0,100
2,34,3412,2,156,"3412-156",6,1,"Ethinic Clash","Over headtank water",0,1,0,0,100
2,34,3412,2,156,"3412-156",7,2,"Ethinic Clash","Over headtank water",,,,,
2,34,3412,2,156,"3412-156",8,2,"Ethinic Clash","Over headtank water",,,,,
2,34,3412,2,156,"3412-156",10,1,"Ethinic Clash","Over headtank water",1,0,0,0,100
2,34,3412,2,156,"3412-156",11,1,"Ethinic Clash","Over headtank water",0,1,0,0,100
2,34,3412,2,156,"3412-156",12,1,"Ethinic Clash","Over headtank water",0,1,0,0,10
2,34,3412,2,156,"3412-156",13,1,"Ethinic Clash","Over headtank water",0,0,1,0,100
2,34,3412,2,156,"3412-156",14,2,"Ethinic Clash","Over headtank water",,,,,
2,34,3412,2,156,"3412-156",15,2,"Ethinic Clash","Over headtank water",,,,,
2,34,3412,2,156,"3412-156",16,1,"Ethinic Clash","Over headtank water",0,1,0,0,100
2,34,3412,2,156,"3412-156",17,1,"Ethinic Clash","Over headtank water",0,1,0,0,75
2,34,3412,2,156,"3412-156",18,2,"Ethinic Clash","Over headtank water",,,,,
2,34,3412,2,156,"3412-156",19,1,"Ethinic Clash","Over headtank water",0,0,1,0,25
2,34,3416,2,620,"3416-620",1,1,,,1,1,0,0,100
2,34,3416,2,620,"3416-620",2,1,,,0,0,1,0,100
2,34,3416,2,620,"3416-620",3,1,,,0,1,1,0,100
2,34,3416,2,620,"3416-620",4,1,,,1,1,0,0,100
2,34,3416,2,620,"3416-620",5,1,,,1,1,0,0,100
2,34,3416,2,620,"3416-620",6,1,,,1,1,0,0,75
2,34,3416,2,620,"3416-620",7,2,,,,,,,
2,34,3416,2,620,"3416-620",8,2,,,,,,,
2,34,3416,2,620,"3416-620",10,2,,,,,,,
2,34,3416,2,620,"3416-620",11,2,,,,,,,
2,34,3416,2,620,"3416-620",12,1,,,0,0,1,0,25
2,34,3416,2,620,"3416-620",13,2,,,,,,,
2,34,3416,2,620,"3416-620",14,2,,,,,,,
2,34,3416,2,620,"3416-620",15,2,,,,,,,
2,34,3416,2,620,"3416-620",16,2,,,,,,,
2,34,3416,2,620,"3416-620",17,2,,,,,,,
2,34,3416,2,620,"3416-620",18,2,,,,,,,
2,34,3416,2,620,"3416-620",19,2,,,,,,,
2,35,3505,2,1726,"3505-1726",1,2,,,,,,,
2,35,3505,2,1726,"3505-1726",2,2,,,,,,,
2,35,3505,2,1726,"3505-1726",3,2,,,,,,,
2,35,3505,2,1726,"3505-1726",4,1,,,0,0,1,0,25
2,35,3505,2,1726,"3505-1726",5,2,,,,,,,
2,35,3505,2,1726,"3505-1726",6,2,,,,,,,
2,35,3505,2,1726,"3505-1726",7,2,,,,,,,
2,35,3505,2,1726,"3505-1726",8,2,,,,,,,
2,35,3505,2,1726,"3505-1726",10,2,,,,,,,
2,35,3505,2,1726,"3505-1726",11,2,,,,,,,
2,35,3505,2,1726,"3505-1726",12,2,,,,,,,
2,35,3505,2,1726,"3505-1726",13,2,,,,,,,
2,35,3505,2,1726,"3505-1726",14,2,,,,,,,
2,35,3505,2,1726,"3505-1726",15,2,,,,,,,
2,35,3505,2,1726,"3505-1726",16,2,,,,,,,
2,35,3505,2,1726,"3505-1726",17,1,,,0,0,1,0,75
2,35,3505,2,1726,"3505-1726",18,2,,,,,,,
2,35,3505,2,1726,"3505-1726",19,2,,,,,,,
2,35,3506,2,2404,"3506-2404",1,2,,,,,,,
2,35,3506,2,2404,"3506-2404",2,1,,,0,1,1,0,50
2,35,3506,2,2404,"3506-2404",3,1,,,0,1,1,0,50
2,35,3506,2,2404,"3506-2404",4,1,,,0,0,1,0,25
2,35,3506,2,2404,"3506-2404",5,1,,,0,1,1,0,25
2,35,3506,2,2404,"3506-2404",6,2,,,,,,,
2,35,3506,2,2404,"3506-2404",7,2,,,,,,,
2,35,3506,2,2404,"3506-2404",8,2,,,,,,,
2,35,3506,2,2404,"3506-2404",10,2,,,,,,,
2,35,3506,2,2404,"3506-2404",11,2,,,,,,,
2,35,3506,2,2404,"3506-2404",12,2,,,,,,,
2,35,3506,2,2404,"3506-2404",13,2,,,,,,,
2,35,3506,2,2404,"3506-2404",14,2,,,,,,,
2,35,3506,2,2404,"3506-2404",15,2,,,,,,,
2,35,3506,2,2404,"3506-2404",16,2,,,,,,,
2,35,3506,2,2404,"3506-2404",17,2,,,,,,,
2,35,3506,2,2404,"3506-2404",18,2,,,,,,,
2,35,3506,2,2404,"3506-2404",19,2,,,,,,,
2,35,3507,2,596,"3507-596",1,2,,,,,,,
2,35,3507,2,596,"3507-596",2,2,,,,,,,
2,35,3507,2,596,"3507-596",3,1,,,0,1,1,0,75
2,35,3507,2,596,"3507-596",4,2,,,,,,,
2,35,3507,2,596,"3507-596",5,1,,,0,1,1,0,75
2,35,3507,2,596,"3507-596",6,2,,,,,,,
2,35,3507,2,596,"3507-596",7,2,,,,,,,
2,35,3507,2,596,"3507-596",8,2,,,,,,,
2,35,3507,2,596,"3507-596",10,2,,,,,,,
2,35,3507,2,596,"3507-596",11,1,,,0,1,1,0,75
2,35,3507,2,596,"3507-596",12,2,,,,,,,
2,35,3507,2,596,"3507-596",13,2,,,,,,,
2,35,3507,2,596,"3507-596",14,1,,,1,1,1,0,100
2,35,3507,2,596,"3507-596",15,2,,,,,,,
2,35,3507,2,596,"3507-596",16,1,,,1,1,1,0,100
2,35,3507,2,596,"3507-596",17,2,,,,,,,
2,35,3507,2,596,"3507-596",18,2,,,,,,,
2,35,3507,2,596,"3507-596",19,2,,,,,,,
2,35,3510,2,550,"3510-550",1,1,,,0,1,0,0,25
2,35,3510,2,550,"3510-550",2,2,,,,,,,
2,35,3510,2,550,"3510-550",3,1,,,0,1,1,0,50
2,35,3510,2,550,"3510-550",4,1,,,0,1,1,0,50
2,35,3510,2,550,"3510-550",5,2,,,,,,,
2,35,3510,2,550,"3510-550",6,2,,,,,,,
2,35,3510,2,550,"3510-550",7,2,,,,,,,
2,35,3510,2,550,"3510-550",8,2,,,,,,,
2,35,3510,2,550,"3510-550",10,2,,,,,,,
2,35,3510,2,550,"3510-550",11,2,,,,,,,
2,35,3510,2,550,"3510-550",12,2,,,,,,,
2,35,3510,2,550,"3510-550",13,2,,,,,,,
2,35,3510,2,550,"3510-550",14,2,,,,,,,
2,35,3510,2,550,"3510-550",15,2,,,,,,,
2,35,3510,2,550,"3510-550",16,2,,,,,,,
2,35,3510,2,550,"3510-550",17,2,,,,,,,
2,35,3510,2,550,"3510-550",18,2,,,,,,,
2,35,3510,2,550,"3510-550",19,2,,,,,,,
2,35,3512,2,478,"3512-478",1,2,,,,,,,
2,35,3512,2,478,"3512-478",2,2,,,,,,,
2,35,3512,2,478,"3512-478",3,1,,,0,0,1,0,100
2,35,3512,2,478,"3512-478",4,2,,,,,,,
2,35,3512,2,478,"3512-478",5,2,,,,,,,
2,35,3512,2,478,"3512-478",6,1,,,1,0,0,0,25
2,35,3512,2,478,"3512-478",7,1,,,0,1,0,0,25
2,35,3512,2,478,"3512-478",8,2,,,,,,,
2,35,3512,2,478,"3512-478",10,2,,,,,,,
2,35,3512,2,478,"3512-478",11,1,,,0,1,0,0,100
2,35,3512,2,478,"3512-478",12,2,,,,,,,
2,35,3512,2,478,"3512-478",13,2,,,,,,,
2,35,3512,2,478,"3512-478",14,2,,,,,,,
2,35,3512,2,478,"3512-478",15,1,,,0,1,0,0,100
2,35,3512,2,478,"3512-478",16,2,,,,,,,
2,35,3512,2,478,"3512-478",17,2,,,,,,,
2,35,3512,2,478,"3512-478",18,2,,,,,,,
2,35,3512,2,478,"3512-478",19,2,,,,,,,
2,35,3513,2,576,"3513-576",1,1,,,0,1,1,0,25
2,35,3513,2,576,"3513-576",2,2,,,,,,,
2,35,3513,2,576,"3513-576",3,1,,,0,1,0,0,25
2,35,3513,2,576,"3513-576",4,1,,,0,1,1,0,25
2,35,3513,2,576,"3513-576",5,1,,,0,1,1,0,25
2,35,3513,2,576,"3513-576",6,2,,,,,,,
2,35,3513,2,576,"3513-576",7,2,,,,,,,
2,35,3513,2,576,"3513-576",8,2,,,,,,,
2,35,3513,2,576,"3513-576",10,2,,,,,,,
2,35,3513,2,576,"3513-576",11,2,,,,,,,
2,35,3513,2,576,"3513-576",12,2,,,,,,,
2,35,3513,2,576,"3513-576",13,2,,,,,,,
2,35,3513,2,576,"3513-576",14,2,,,,,,,
2,35,3513,2,576,"3513-576",15,2,,,,,,,
2,35,3513,2,576,"3513-576",16,2,,,,,,,
2,35,3513,2,576,"3513-576",17,2,,,,,,,
2,35,3513,2,576,"3513-576",18,2,,,,,,,
2,35,3513,2,576,"3513-576",19,2,,,,,,,
2,35,3514,1,1050,"3514-1050",1,2,,,,,,,
2,35,3514,1,1050,"3514-1050",2,1,,,0,1,0,0,25
2,35,3514,1,1050,"3514-1050",3,2,,,,,,,
2,35,3514,1,1050,"3514-1050",4,2,,,,,,,
2,35,3514,1,1050,"3514-1050",5,2,,,,,,,
2,35,3514,1,1050,"3514-1050",6,2,,,,,,,
2,35,3514,1,1050,"3514-1050",7,2,,,,,,,
2,35,3514,1,1050,"3514-1050",8,2,,,,,,,
2,35,3514,1,1050,"3514-1050",10,2,,,,,,,
2,35,3514,1,1050,"3514-1050",11,2,,,,,,,
2,35,3514,1,1050,"3514-1050",12,1,,,1,1,0,0,25
2,35,3514,1,1050,"3514-1050",13,2,,,,,,,
2,35,3514,1,1050,"3514-1050",14,2,,,,,,,
2,35,3514,1,1050,"3514-1050",15,2,,,,,,,
2,35,3514,1,1050,"3514-1050",16,2,,,,,,,
2,35,3514,1,1050,"3514-1050",17,2,,,,,,,
2,35,3514,1,1050,"3514-1050",18,2,,,,,,,
2,35,3514,1,1050,"3514-1050",19,2,,,,,,,
3,36,3606,2,1956,"3606-1956",1,2,,,,,,,
3,36,3606,2,1956,"3606-1956",2,2,,,,,,,
3,36,3606,2,1956,"3606-1956",3,2,,,,,,,
3,36,3606,2,1956,"3606-1956",4,2,,,,,,,
3,36,3606,2,1956,"3606-1956",5,2,,,,,,,
3,36,3606,2,1956,"3606-1956",6,2,,,,,,,
3,36,3606,2,1956,"3606-1956",7,2,,,,,,,
3,36,3606,2,1956,"3606-1956",8,2,,,,,,,
3,36,3606,2,1956,"3606-1956",10,2,,,,,,,
3,36,3606,2,1956,"3606-1956",11,2,,,,,,,
3,36,3606,2,1956,"3606-1956",12,2,,,,,,,
3,36,3606,2,1956,"3606-1956",13,2,,,,,,,
3,36,3606,2,1956,"3606-1956",14,1,,,0,0,1,0,100
3,36,3606,2,1956,"3606-1956",15,1,,,0,0,1,0,75
3,36,3606,2,1956,"3606-1956",16,1,,,0,0,1,0,100
3,36,3606,2,1956,"3606-1956",17,2,,,,,,,
3,36,3606,2,1956,"3606-1956",18,2,,,,,,,
3,36,3606,2,1956,"3606-1956",19,2,,,,,,,
3,36,3608,2,1300,"3608-1300",1,2,,,,,,,
3,36,3608,2,1300,"3608-1300",2,2,,,,,,,
3,36,3608,2,1300,"3608-1300",3,2,,,,,,,
3,36,3608,2,1300,"3608-1300",4,2,,,,,,,
3,36,3608,2,1300,"3608-1300",5,2,,,,,,,
3,36,3608,2,1300,"3608-1300",6,2,,,,,,,
3,36,3608,2,1300,"3608-1300",7,2,,,,,,,
3,36,3608,2,1300,"3608-1300",8,2,,,,,,,
3,36,3608,2,1300,"3608-1300",10,2,,,,,,,
3,36,3608,2,1300,"3608-1300",11,2,,,,,,,
3,36,3608,2,1300,"3608-1300",12,2,,,,,,,
3,36,3608,2,1300,"3608-1300",13,2,,,,,,,
3,36,3608,2,1300,"3608-1300",14,2,,,,,,,
3,36,3608,2,1300,"3608-1300",15,1,,,0,0,1,0,100
3,36,3608,2,1300,"3608-1300",16,2,,,,,,,
3,36,3608,2,1300,"3608-1300",17,2,,,,,,,
3,36,3608,2,1300,"3608-1300",18,2,,,,,,,
3,36,3608,2,1300,"3608-1300",19,2,,,,,,,
3,36,3608,2,2078,"3608-2078",1,2,,,,,,,
3,36,3608,2,2078,"3608-2078",2,1,,,0,1,0,0,75
3,36,3608,2,2078,"3608-2078",3,2,,,,,,,
3,36,3608,2,2078,"3608-2078",4,2,,,,,,,
3,36,3608,2,2078,"3608-2078",5,2,,,,,,,
3,36,3608,2,2078,"3608-2078",6,2,,,,,,,
3,36,3608,2,2078,"3608-2078",7,2,,,,,,,
3,36,3608,2,2078,"3608-2078",8,2,,,,,,,
3,36,3608,2,2078,"3608-2078",10,2,,,,,,,
3,36,3608,2,2078,"3608-2078",11,2,,,,,,,
3,36,3608,2,2078,"3608-2078",12,2,,,,,,,
3,36,3608,2,2078,"3608-2078",13,2,,,,,,,
3,36,3608,2,2078,"3608-2078",14,1,,,1,0,0,0,100
